IdAdres;UL;NR_BUD;data;miejsce;typ_miejsc;stan_nawie;oznakowani;oswietleni;warunki_at;wypadek;ilosc_ucze;wiek_spraw;pojazd_spr;wiek_piesz;lekko_rann;ciezko_ran;zabici
209;Orła Białego;27;2016-12-20 20:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;33;ROWER;21;1;0;0
210;Budziszyńska;54;2016-12-22 11:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;28;ROWER;28;1;0;0
263;Korony Polskiej;18;2016-10-03 14:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;77;0;1;0
265;Korony Polskiej;14;2016-10-06 06:10:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;NAJECHANIE NA PIESZEGO;1;17;PIESZY;17;0;1;0
266;Korony Polskiej;29;2016-10-20 21:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;72;ROWER;72;0;1;0
268;Korony Polskiej;25;2016-11-04 19:35:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;61;ROWER;61;1;0;0
272;Budziszyńska;47;2016-11-09 17:20:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;74;PIESZY;74;1;0;0
274;Budziszyńska;43;2016-11-20 20:40:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;27;0;1;0
275;Budziszyńska;41;2016-11-21 16:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;18;MOTOCYKL O POJ. DO 125 CM3 (do 11kW/0,1 kW/kg);18;1;0;0
278;Budziszyńska;35;2016-11-23 09:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;35;1;0;0
279;Budziszyńska;33;2016-11-25 15:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;32;ROWER;32;1;0;0
282;Budziszyńska;21;2016-11-26 19:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;83;PIESZY;83;2;0;0
283;księdza Józefa Kurzei;15;2016-11-29 19:30:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;27;ROWER;27;0;1;0
286;księdza Józefa Kurzei;14;2016-12-01 07:15:00.000;WZNIESIENIE;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY ŚNIEGU, GRADU;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;46;2;0;0
287;os. Oświecenia;33;2016-12-01 16:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;20;ROWER;20;1;0;0
287;OŚWIECENIA;33;2016-12-11 19:45:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;30;1;0;0
287;OŚWIECENIA;33;2016-12-13 19:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;43;1;0;0
288;JERZEGO ZAWIEYSKIEGO;11;2016-12-19 12:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;20;0;1;0
288;Jerzego Zawieyskiego;11;2016-12-19 17:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;52;ROWER;52;0;1;0
288;JERZEGO ZAWIEYSKIEGO;11;2016-12-24 16:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;59;PIESZY;59;1;0;0
298;os. Oświecenia;36;2016-10-16 10:25:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;3;41;PIESZY;41;1;0;0
298;OŚWIECENIA;36;2016-11-16 03:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;ZDERZENIE BOCZNE;2;5;PIESZY;5;1;0;0
298;OŚWIECENIA;36;2016-12-02 18:39:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;30;ROWER;30;0;1;0
299;Budziszyńska;10;2016-12-13 18:15:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;3;61;ROWER;61;1;0;0
303;os. Oświecenia;13;2016-12-24 08:32:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;32;ROWER;32;1;0;0
321;Powstańców;54;2016-11-21 17:33:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;60;PIESZY;60;1;0;0
331;os. Złotego Wieku;44;2016-11-05 13:20:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;NULL;SAMOCHÓD OSOBOWY;62;0;1;0
332;ZŁOTEGO WIEKU;45;2016-12-14 06:58:00.000;ZAKRĘT, ŁUK;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;ZDERZENIE BOCZNE;2;18;SAMOCHÓD OSOBOWY;61;1;0;0
334;os. Złotego Wieku;47;2016-10-27 10:30:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;53;ROWER;63;1;0;0
335;os. Złotego Wieku;43;2016-12-01 11:10:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE TYLNE;2;66;PIESZY;66;1;0;0
339;os. Złotego Wieku;39;2016-10-17 06:50:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;ZDERZENIE BOCZNE;2;NULL;SAMOCHÓD OSOBOWY;29;1;0;0
339;ZŁOTEGO WIEKU;39;2016-11-04 12:42:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYPADEK Z PASAŻERM;2;81;PIESZY;81;1;0;0
339;ZŁOTEGO WIEKU;39;2016-12-04 18:50:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;27;PIESZY;27;1;0;0
340;os. Złotego Wieku;38;2016-12-20 11:05:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;64;ROWER;64;1;0;0
341;os. Złotego Wieku;36;2016-12-24 13:30:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;72;ROWER;72;0;1;0
395;Narciarska;14;2016-10-10 16:30:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;WYWRÓCENIE POJAZDU;1;70;PIESZY;70;0;1;0
397;Konstantego Ildefonsa Gałczyńskiego;16;2016-10-20 06:40:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;OPADY DESZCZU;ZDERZENIE BOCZNE;2;50;SAMOCHÓD OSOBOWY;37;0;1;0
398;Konstantego Ildefonsa Gałczyńskiego;18;2016-10-25 21:10:00.000;SPADEK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA SŁUP, ZNAK;1;36;ROWER;36;1;0;0
399;Konstantego Ildefonsa Gałczyńskiego;20;2016-11-26 18:00:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA BARIERE OCHRONNĄ;1;17;PIESZY;17;0;1;0
409;ALBERTYŃSKIE;13;2016-11-07 12:00:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;35;MOTOCYKL INNY;35;1;0;0
413;os. Niepodległości;4;2016-10-07 05:50:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;34;SAMOCHÓD OSOBOWY;13;1;0;0
414;os. Niepodległości;19;2016-10-11 12:25:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;40;SAMOCHÓD OSOBOWY;86;1;0;0
415;NIEPODLEGŁOŚCI;7;2016-12-06 13:05:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;OPADY ŚNIEGU, GRADU;ZDERZENIE BOCZNE;3;28;SAMOCHÓD OSOBOWY;34;1;0;0
417;NIEPODLEGŁOŚCI;17;2016-12-01 16:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;28;SAMOCHÓD OSOBOWY;44;0;1;0
419;os. Niepodległości;15;2016-10-15 17:10:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;28;SAMOCHÓD OSOBOWY;31;1;1;0
420;NIEPODLEGŁOŚCI;14;2016-10-29 08:35:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;WYWRÓCENIE POJAZDU;1;31;SAMOCHÓD OSOBOWY;28;0;1;0
425;GÓRALI;11;2016-10-14 16:50:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;39;SAMOCHÓD OSOBOWY;18;0;2;0
427;GÓRALI;16;2016-12-20 14:00:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;4;30;SAMOCHÓD OSOBOWY;30;1;0;0
428;os. Górali;18;2016-10-12 19:40:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;26;SAMOCHÓD OSOBOWY;20;1;0;0
429;os. Górali;20;2016-11-10 15:08:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;43;1;0;0
430;os. Górali;21;2016-11-29 20:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;26;MOTOCYKL INNY;22;1;0;0
431;GÓRALI;22;2016-12-05 06:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;51;SAMOCHÓD OSOBOWY;58;1;0;0
431;os. Górali;22;2016-10-13 11:25:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;29;SAMOCHÓD OSOBOWY;23;1;0;0
432;os. Górali;4;2016-10-23 16:59:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OŚLEPIAJĄCE SŁONCE;NAJECHANIE NA PIESZEGO;1;35;SAMOCHÓD OSOBOWY;19;1;0;0
433;GÓRALI;5;2016-11-25 16:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;33;AUTOBUS KOMUNIKACJI PUBLICZNEJ;71;1;0;0
443;Fatimska;102;2016-10-24 10:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;45;1;0;0
456;Grębałowska;84I;2016-11-14 17:25:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE TYLNE;2;26;SAMOCHÓD OSOBOWY;27;1;0;0
457;GRĘBAŁOWSKA;84D;2016-12-10 16:45:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;3;22;SAMOCHÓD OSOBOWY;21;1;0;0
462;Jubileuszowa;4;2016-12-21 10:30:00.000;WZNIESIENIE;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;25;SAMOCHÓD OSOBOWY;16;1;0;0
498;Glinik;16;2016-10-07 19:45:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;26;SAMOCHÓD OSOBOWY;26;1;0;0
501;Glinik;22;2016-12-15 13:10:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;30;SAMOCHÓD OSOBOWY;40;1;0;0
503;Na Załęczu;25;2016-12-30 13:10:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;24;MOTOCYKL O POJ. DO 125 CM3 (do 11kW/0,1 kW/kg);24;1;0;0
512;OSIEDLE;4;2016-10-17 13:30:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;25;1;0;0
514;Na Załęczu;9;2016-12-11 21:40:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;25;1;0;0
515;Na Załęczu;1;2016-10-21 04:18:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;30;SAMOCHÓD OSOBOWY;35;1;0;0
517;Ciepłownicza;1A;2016-10-31 15:40:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;23;1;0;0
520;Szafrańska;11;2016-11-06 09:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;33;0;1;0
526;CENTRALNA;32;2016-12-16 23:55:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - OBLODZENIE, ZAŚNIEŻENIE;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA SŁUP, ZNAK;1;31;SAMOCHÓD OSOBOWY;31;0;1;0
526;Centralna;32;2016-12-22 18:35:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;WYWRÓCENIE POJAZDU;2;28;SAMOCHÓD OSOBOWY;55;0;1;0
527;Centralna;34;2016-11-17 10:15:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;WYWRÓCENIE POJAZDU;1;29;SAMOCHÓD OSOBOWY;29;0;1;0
555;Woźniców;9;2016-10-03 15:30:00.000;ZAKRĘT, ŁUK;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;2;26;SAMOCHÓD OSOBOWY;26;1;0;0
561;Sołtysowska;26;2016-12-12 07:10:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;ZDERZENIE TYLNE;2;33;SAMOCHÓD OSOBOWY;48;1;1;0
562;Sołtysowska;24;2016-12-21 07:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;39;SAMOCHÓD OSOBOWY;24;2;0;0
566;Kamionka;11 A;2016-11-02 17:05:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;24;SAMOCHÓD OSOBOWY;43;1;0;0
566;KAMIONKA;11A;2016-11-28 22:15:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;26;SAMOCHÓD OSOBOWY;50;0;1;0
567;KAMIONKA;9;2016-12-26 16:20:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;ZDERZENIE BOCZNE;2;52;SAMOCHÓD OSOBOWY;29;1;0;0
